boroct2020,boroct2010,ratio
081027800,081027800,1.000000000000000
081027900,081027900,1.000000000000000
081028000,081028000,1.000000000000000
081028100,081028100,1.000000000000000
081028200,081028200,1.000000000000000
081028300,081028300,1.000000000000000
081028400,081028400,1.000000000000000
081028500,081028500,1.000000000000000
081028700,081028700,1.000000000000000
081028801,081028800,0.580851063829787
081028802,081028800,0.419148936170213
081028803,081028800,0.000000000000000
081028900,081028900,1.000000000000000
081029100,081029100,1.000000000000000
081029300,081029300,1.000000000000000
081029400,081029400,1.000000000000000
081029500,081029500,1.000000000000000
081029700,081029700,1.000000000000000
081029900,081029900,1.000000000000000
081030600,081030600,1.000000000000000
081030600,081084602,0.000000000000000
081030903,081030903,1.000000000000000
081030904,081030904,1.000000000000000
081030904,081031700,0.000000000000000
081030905,081029900,0.000000000000000
081030905,081030902,0.397897897897898
081030906,081030902,0.602102102102102
081031700,081010701,0.000000000000000
081031700,081031700,1.000000000000000
081031700,081033100,0.000000000000000
081032000,081032000,1.000000000000000
081032700,081032700,1.000000000000000
081032800,081032800,1.000000000000000
081032900,081032900,1.000000000000000
081033000,081033000,1.000000000000000
081033100,081033100,1.000000000000000
081033401,081033401,1.000000000000000
081033403,081033402,0.366043737574553
081033404,081033402,0.362465208747515
081033405,081033402,0.271491053677932
081033700,081033700,1.000000000000000
081033900,081033900,1.000000000000000
081034700,081033100,0.000000000000000
081034700,081034700,1.000000000000000
081035100,081035100,1.000000000000000
081035200,081035200,1.000000000000000
081035300,081035300,1.000000000000000
081035700,081035700,1.000000000000000
081035800,081035800,1.000000000000000
081036100,081036100,1.000000000000000
081036300,081036300,1.000000000000000
081036500,081036500,1.000000000000000
081036600,081036600,1.000000000000000
081036700,081036700,1.000000000000000
081036800,081036800,1.000000000000000
081037100,081037100,1.000000000000000
081037300,081037300,1.000000000000000
081037501,081037500,0.371927042030135
081037502,081037500,0.628072957969865
081037600,081037600,1.000000000000000
081037700,081037700,1.000000000000000
081037900,081037900,1.000000000000000
081038100,081037300,0.000000000000000
081038100,081038100,1.000000000000000
081038301,081038301,1.000000000000000
081038302,081038302,1.000000000000000
081038400,081038400,1.000000000000000
081039400,081039400,1.000000000000000
081039800,081039800,1.000000000000000
081039901,081039900,0.656582768635044
081039902,081039900,0.343417231364956
081040000,081040000,1.000000000000000
081040101,081040100,0.389663876710509
081040102,081040100,0.610336123289491
081040200,081040200,1.000000000000000
081040301,081040300,0.380846982440608
081040302,081040300,0.619153017559392
081040400,081040400,1.000000000000000
081040501,081040500,0.368150166515289
081040502,081040500,0.631849833484711
081040701,081040700,0.396555876685934
081040702,081040700,0.603444123314065
081040901,081040900,0.375736160188457
081040902,081040900,0.624263839811543
081041100,081041100,1.000000000000000
081041300,081041300,1.000000000000000
081041400,081041400,1.000000000000000
081041500,081041500,1.000000000000000
081042400,081042400,1.000000000000000
081042600,081042600,1.000000000000000
081042600,081043200,0.024871355060034
081042700,081042700,1.000000000000000
081043200,081043200,0.975128644939966
081043400,081043400,1.000000000000000
081043701,081043701,1.000000000000000
081043701,081043702,0.000000000000000
081043702,081043702,1.000000000000000
081043900,081043900,1.000000000000000
081044000,081044000,1.000000000000000
081044301,081044301,1.000000000000000
081044302,081044302,1.000000000000000
081044400,081044400,1.000000000000000
081044601,081044601,1.000000000000000
081044602,081044602,1.000000000000000
081044800,081044800,1.000000000000000
081045000,081045000,1.000000000000000
081045000,081126700,0.000000000000000
081045200,081045200,1.000000000000000
081045200,081045400,0.000000000000000
081045200,081126700,0.000000000000000
081045400,081045400,1.000000000000000
081045500,081045500,1.000000000000000
081045600,081045600,1.000000000000000
081045700,081045700,1.000000000000000
081045800,081045800,1.000000000000000
081045900,081045900,1.000000000000000
081046000,081046000,1.000000000000000
081046100,081046100,1.000000000000000
081046200,081046200,1.000000000000000
081046300,081046300,1.000000000000000
081046400,081046400,1.000000000000000
081046500,081046500,1.000000000000000
081046600,081046600,1.000000000000000
081046700,081046700,1.000000000000000
081046800,081046800,1.000000000000000
081046901,081046900,0.508868144690782
081046902,081046900,0.491131855309218
081047000,081047000,1.000000000000000
081047100,081047100,1.000000000000000
081047200,081047200,1.000000000000000
081047200,081127700,0.000000000000000
081047300,081047300,1.000000000000000
081047500,081047500,1.000000000000000
081047600,081047600,1.000000000000000
081047801,081047800,0.734605213449187
081047802,081047800,0.265394786550812
081047900,081047900,1.000000000000000
081048000,081048000,1.000000000000000
081048100,081048100,1.000000000000000
081048200,081048200,1.000000000000000
081048301,081048300,0.497652582159624
081048302,081048300,0.502347417840376
081048400,081048400,1.000000000000000
081048500,081048500,1.000000000000000
081048900,081048900,1.000000000000000
081049201,081049200,0.598947368421053
081049202,081049200,0.401052631578947
081049301,081049301,1.000000000000000
081049302,081049302,1.000000000000000
081049500,081049302,0.000000000000000
081049500,081049500,1.000000000000000
081049600,081049600,1.000000000000000
081049700,081049700,1.000000000000000
081049900,081049900,1.000000000000000
081050000,081050000,1.000000000000000
081050201,081050201,1.000000000000000
081050202,081050202,1.000000000000000
081050400,081050400,1.000000000000000
081050500,081050500,1.000000000000000
081050600,081050600,1.000000000000000
081050700,081050700,1.000000000000000
081050800,081050800,1.000000000000000
081051000,081051000,1.000000000000000
081051100,081051100,1.000000000000000
081051200,081051200,1.000000000000000
081051300,081051300,1.000000000000000
081051500,081051500,1.000000000000000
081051600,081051600,1.000000000000000
081051700,081051700,1.000000000000000
081051800,081051800,1.000000000000000
081052000,081052000,1.000000000000000
081052100,081052100,1.000000000000000
081052200,081052200,1.000000000000000
081052400,081052400,1.000000000000000
081052500,081052500,1.000000000000000
081052600,081052600,1.000000000000000
081052800,081052800,1.000000000000000
081053000,081053000,1.000000000000000
081053100,081053100,1.000000000000000
081053200,081053200,1.000000000000000
081053401,081053401,1.000000000000000
081053501,081053500,0.997328584149599
081053502,081053500,0.002671415850401
081053601,081051600,0.000000000000000
081053601,081053601,1.000000000000000
081053800,081053800,1.000000000000000
081053901,081053900,0.997588618278274
081053902,081053900,0.002411381721727
081054000,081054000,1.000000000000000
081054200,081054200,1.000000000000000
081054500,081054500,1.000000000000000
081054700,081054700,1.000000000000000
081054800,081054800,1.000000000000000
081054900,081054900,1.000000000000000
081055100,081055100,1.000000000000000
081055200,081055200,1.000000000000000
081055300,081055300,1.000000000000000
081055400,081055400,1.000000000000000
081055500,081055500,1.000000000000000
081055600,081055600,1.000000000000000
081055700,081055700,1.000000000000000
081055800,081055800,1.000000000000000
081055900,081055900,1.000000000000000
081056000,081056000,1.000000000000000
081056100,081056100,1.000000000000000
081056200,081056200,1.000000000000000
081056400,081056400,1.000000000000000
081056500,081056500,1.000000000000000
081056600,081056600,1.000000000000000
081056700,081056700,1.000000000000000
081056800,081056800,1.000000000000000
081057700,081057700,1.000000000000000
081057900,081057900,1.000000000000000
081058000,081058000,1.000000000000000
081058100,081058100,1.000000000000000
081058200,081058200,1.000000000000000
081058300,081058300,1.000000000000000
081058500,081058500,1.000000000000000
081058700,081058700,1.000000000000000
081058900,081058900,1.000000000000000
081059000,081059000,1.000000000000000
081059100,081059100,1.000000000000000
081059200,081059200,1.000000000000000
081059300,081059300,1.000000000000000
081059400,081059400,1.000000000000000
081059501,081059500,0.436170212765957
081059502,081059500,0.563829787234043
081059600,081059600,1.000000000000000
081059800,081059800,1.000000000000000
081059900,081059900,1.000000000000000
081060000,081060000,1.000000000000000
081060100,081060100,1.000000000000000
081060300,081060300,1.000000000000000
081060600,081060600,1.000000000000000
081060701,081060701,1.000000000000000
081060800,081060800,1.000000000000000
081061000,081061000,1.000000000000000
081061200,081061200,1.000000000000000
081061301,081061301,1.000000000000000
081061302,081061302,1.000000000000000
081061400,081061400,1.000000000000000
081061601,081061601,1.000000000000000
081061602,081061602,1.000000000000000
081061800,081061800,1.000000000000000
081061900,081061900,1.000000000000000
081062000,081062000,1.000000000000000
081062100,081062100,1.000000000000000
081062200,081062200,1.000000000000000
081062300,081062300,1.000000000000000
081062400,081062400,1.000000000000000
081062500,081062500,1.000000000000000
081062600,081062600,1.000000000000000
081062700,081062700,1.000000000000000
081062900,081062900,1.000000000000000
081063000,081063000,1.000000000000000
081063200,081063200,1.000000000000000
081063301,081063301,1.000000000000000
081063302,081063302,1.000000000000000
081063500,081063500,1.000000000000000
081063700,081063700,1.000000000000000
081063800,081063800,1.000000000000000
081063900,081063900,1.000000000000000
081064101,081064101,1.000000000000000
081064102,081064102,1.000000000000000
081064500,081064500,1.000000000000000
081064600,081064600,1.000000000000000
081065000,081065000,1.000000000000000
081065401,081065400,0.996413199426112
081065402,081065400,0.003586800573888
081065501,081065501,1.000000000000000
081065600,081065600,1.000000000000000
081065600,081066400,0.000000000000000
081065702,081065702,1.000000000000000
081065703,081065703,1.000000000000000
081065900,081065900,1.000000000000000
081066000,081066000,1.000000000000000
081066100,081066100,1.000000000000000
081066301,081066300,1.000000000000000
081066302,081066300,0.000000000000000
081066401,081066400,0.169891801914274
081066402,081066400,0.373907615480649
081066403,081066400,0.453287557220142
081066404,081066400,0.002913025384936
081066501,081066501,1.000000000000000
081066701,081066701,1.000000000000000
081066900,081066900,1.000000000000000
081067100,081067100,1.000000000000000
081067700,081067700,1.000000000000000
081067900,081067900,1.000000000000000
081068000,081068000,1.000000000000000
081068200,081068200,1.000000000000000
081068300,081047500,0.000000000000000
081068300,081068300,1.000000000000000
081068700,081068700,1.000000000000000
081069000,081069000,1.000000000000000
081069300,081069300,1.000000000000000
081069400,081069400,1.000000000000000
081069500,081069500,1.000000000000000
081069701,081069701,1.000000000000000
081069702,081069702,1.000000000000000
081070300,081070300,1.000000000000000
081070700,081070700,1.000000000000000
081070900,081070900,1.000000000000000
081071100,081071100,1.000000000000000
081071303,081071303,1.000000000000000
081071304,081071304,1.000000000000000
081071305,081071303,0.000000000000000
081071305,081071305,1.000000000000000
081071306,081071304,0.000000000000000
081071306,081071306,1.000000000000000
081071600,081071600,1.000000000000000
081071600,081084602,0.000000000000000
081071600,081107202,0.000000000000000
081071701,081071701,1.000000000000000
081071702,081071702,1.000000000000000
081071900,081071900,1.000000000000000
081072100,081072100,1.000000000000000
081072300,081072300,1.000000000000000
081072900,081072900,1.000000000000000
081073100,081073100,1.000000000000000
081073700,081073700,1.000000000000000
081073900,081073900,1.000000000000000
081074100,081074100,1.000000000000000
081074300,081074300,1.000000000000000
081074500,081074500,1.000000000000000
081074700,081074700,1.000000000000000
081074900,081074900,1.000000000000000
081075701,081075701,1.000000000000000
081075702,081075702,1.000000000000000
081076901,081076901,1.000000000000000
081076902,081076902,1.000000000000000
081077300,081077300,1.000000000000000
081077500,081077500,1.000000000000000
081077902,081077902,1.000000000000000
081077903,081038302,0.000000000000000
081077903,081077903,1.000000000000000
081077904,081077904,1.000000000000000
081077905,081077905,1.000000000000000
081077906,081077906,1.000000000000000
081077907,081077907,1.000000000000000
081077908,081077908,1.000000000000000
081078800,081078800,1.000000000000000
081079000,081079000,1.000000000000000
081079200,081079200,1.000000000000000
081079300,081079300,1.000000000000000
081079701,081079701,1.000000000000000
081079702,081079702,1.000000000000000
081079900,081079900,1.000000000000000
081080301,081038302,0.000000000000000
081080301,081080301,1.000000000000000
081080302,081080302,0.999429223744292
081080900,081080302,0.000570776255708
081080900,081080900,1.000000000000000
081081400,081081400,1.000000000000000
081081800,081081800,1.000000000000000
081081800,081084602,0.000000000000000
081083700,081083700,1.000000000000000
081083800,081083800,1.000000000000000
081084000,081084000,1.000000000000000
081084500,081084500,1.000000000000000
081084601,081084601,1.000000000000000
081084602,081084601,0.000000000000000
081084602,081084602,1.000000000000000
081084901,081084900,0.404736979848207
081084902,081084900,0.595263020151793
081085300,081085300,1.000000000000000
081085500,081085500,1.000000000000000
081085700,081085700,1.000000000000000
081085900,081085900,1.000000000000000
081086100,081086100,1.000000000000000
081086300,081086300,1.000000000000000
081086400,081086400,1.000000000000000
081086500,081086500,1.000000000000000
081086900,081086900,1.000000000000000
081087100,081087100,1.000000000000000
081088400,081088400,1.000000000000000
081088902,081088901,0.589713617767388
081088903,081088901,0.410286382232613
081089201,081089200,0.999327052489906
081089202,081089200,0.000672947510094
081090700,081090700,1.000000000000000
081091602,081091602,1.000000000000000
081091603,081091601,1.000000000000000
081091604,081091601,0.000000000000000
081091800,081091800,1.000000000000000
081091900,081091900,1.000000000000000
081092200,081091800,0.000000000000000
081092200,081092200,1.000000000000000
081092500,081092500,1.000000000000000
081092800,081092800,1.000000000000000
081092900,081092900,1.000000000000000
081093401,081093401,1.000000000000000
081093402,081093402,1.000000000000000
081093800,081093800,1.000000000000000
081093900,081093900,1.000000000000000
081094201,081094201,1.000000000000000
081094202,081094202,1.000000000000000
081094203,081094203,1.000000000000000
081094500,081094500,1.000000000000000
081094700,081094700,1.000000000000000
081095400,081095400,1.000000000000000
081096400,081096400,1.000000000000000
081096400,081097203,0.000000000000000
081097202,081097202,1.000000000000000
081097204,081097204,1.000000000000000
081097205,081097203,0.564166059723234
081097206,081097203,0.435833940276766
081097207,081097203,0.000000000000000
081097300,081097300,1.000000000000000
081098100,081098100,1.000000000000000
081098700,081098700,1.000000000000000
081099100,081099100,1.000000000000000
081099200,081099200,1.000000000000000
081099701,081099701,1.000000000000000
081099703,081099703,1.000000000000000
081099703,081099705,0.000000000000000
081099704,081099704,1.000000000000000
081099705,081099705,1.000000000000000
081099801,081099801,1.000000000000000
081099802,081099802,1.000000000000000
081099900,081099703,0.000000000000000
081099900,081099900,1.000000000000000
081100801,081100801,1.000000000000000
081100803,081100802,0.514927214409080
081100804,081100802,0.485072785590920
081101002,081101002,1.000000000000000
081101003,081101001,0.377149753595494
081101004,081101001,0.622850246404506
081101700,081101700,1.000000000000000
081102900,081102900,1.000000000000000
081103201,081103201,1.000000000000000
081103202,081103202,1.000000000000000
081103300,081103300,1.000000000000000
081103900,081103900,1.000000000000000
081104700,081104700,1.000000000000000
081105900,081105900,1.000000000000000
081107201,081107201,1.000000000000000
081107201,081107202,0.000000000000000
081107202,081107202,1.000000000000000
081108500,081108500,1.000000000000000
081109300,081109300,1.000000000000000
081109700,081109700,1.000000000000000
081109900,081109900,1.000000000000000
081111300,081109300,0.000000000000000
081111300,081111300,1.000000000000000
081112300,081112300,1.000000000000000
081112900,081112900,1.000000000000000
081112900,081113300,0.000000000000000
081113300,081113300,1.000000000000000
081113900,081113900,1.000000000000000
081114100,081114100,1.000000000000000
081114700,081114700,1.000000000000000
081115100,081115100,1.000000000000000
081115500,081115500,1.000000000000000
081115700,081115700,1.000000000000000
081115900,081115900,1.000000000000000
081116100,081116100,1.000000000000000
081116301,081116300,0.593365553602812
081116302,081116300,0.406634446397188
081116700,081116700,1.000000000000000
081117100,081117100,1.000000000000000
081117500,081117500,1.000000000000000
081118100,081118100,1.000000000000000
081118500,081118500,1.000000000000000
081118700,081118700,1.000000000000000
081118900,081118900,1.000000000000000
081119100,081119100,1.000000000000000
081119300,081119300,1.000000000000000
081119500,081119500,1.000000000000000
081119900,081119900,1.000000000000000
081120100,081120100,1.000000000000000
081120300,081120300,1.000000000000000
081120500,081120500,1.000000000000000
081120701,081120700,1.000000000000000
081120702,081120700,0.000000000000000
081121100,081121100,1.000000000000000
081121500,081121500,1.000000000000000
081122300,081122300,1.000000000000000
081122702,081122702,1.000000000000000
081122703,081122701,0.604399633363886
081122704,081122701,0.395600366636114
081124100,081124100,1.000000000000000
081124700,081124700,1.000000000000000
081125700,081125700,1.000000000000000
081126500,081126500,1.000000000000000
081126700,081126700,1.000000000000000
081127700,081127700,1.000000000000000
081128300,081128300,1.000000000000000
081129102,081129102,1.000000000000000
081129103,081129103,1.000000000000000
081129104,081129104,1.000000000000000
081130100,081130100,1.000000000000000
081133300,081133300,1.000000000000000
081133900,081133900,1.000000000000000
081134100,081134100,1.000000000000000
081134701,081134700,0.522252402841621
081134702,081134700,0.477747597158379
081136700,081136700,1.000000000000000
081137700,081137700,1.000000000000000
081138501,081138501,1.000000000000000
081138502,081138502,1.000000000000000
081139900,081139900,1.000000000000000
081140300,081140300,1.000000000000000
081140901,081140901,1.000000000000000
081140902,081140902,1.000000000000000
081141700,081141700,1.000000000000000
081142900,081142900,1.000000000000000
081143500,081143500,1.000000000000000
081144100,081144100,1.000000000000000
081144700,081144700,1.000000000000000
081145101,081145101,1.000000000000000
081145102,081145102,1.000000000000000
081145900,081145900,1.000000000000000
081146300,081146300,1.000000000000000
081146700,081146700,1.000000000000000
081147100,081147100,1.000000000000000
081147900,081147900,1.000000000000000
081148300,081148300,1.000000000000000
081150701,081150701,1.000000000000000
081150702,081150702,1.000000000000000
081152901,081152901,1.000000000000000
081152902,081152902,1.000000000000000
081155101,081155101,1.000000000000000
081155103,081155102,0.498839340256567
081155104,081155102,0.501160659743433
081156700,081155102,0.000000000000000
081156700,081156700,1.000000000000000
081157101,081157101,1.000000000000000
081157102,081157102,1.000000000000000
081157901,081157901,1.000000000000000
081157902,081157902,1.000000000000000
081157903,081157903,1.000000000000000
081161700,081161700,1.000000000000000
081162100,081162100,1.000000000000000
081990100,081990100,1.000000000000000
085000300,085000300,1.000000000000000
085000600,085000600,1.000000000000000
085000700,085000700,1.000000000000000
085000800,085000800,1.000000000000000
085000900,085000900,1.000000000000000
085001100,085001100,1.000000000000000
085001700,085001700,1.000000000000000
085001800,085001800,1.000000000000000
085002001,085002001,1.000000000000000
085002002,085002002,1.000000000000000
085002100,085002100,1.000000000000000
085002700,085002700,1.000000000000000
085002900,085002900,1.000000000000000
085003300,085003300,1.000000000000000
085003600,085003600,1.000000000000000
085003900,085003900,1.000000000000000
085004001,085004000,0.211109401446376
085004002,085004000,0.228650561624865
085004003,085004000,0.365210032312664
085004004,085004000,0.195030004616095
085004700,085004700,1.000000000000000
085005000,085005000,1.000000000000000
085005901,085005900,1.000000000000000
085005902,085005900,0.000000000000000
085006400,085006400,1.000000000000000
085006700,085006700,1.000000000000000
085007001,085007000,0.294076246334311
085007002,085007000,0.705923753665689
085007400,085007400,1.000000000000000
085007500,085007500,1.000000000000000
085007700,085007700,1.000000000000000
085008100,085008100,0.999302487793536
085009601,085009601,1.000000000000000
085009602,085009602,1.000000000000000
085009701,085009700,1.000000000000000
085009702,085008100,0.000697512206464
085009702,085009700,0.000000000000000
085010500,085010500,1.000000000000000
085011201,085011201,1.000000000000000
085011203,085011202,0.995177349097697
085011204,085011202,0.004822650902302
085011401,085011401,1.000000000000000
085011402,085011402,1.000000000000000
085012100,085012100,1.000000000000000
085012200,085012200,1.000000000000000
085012500,085012500,1.000000000000000
085012804,085012804,1.000000000000000
085012805,085012805,1.000000000000000
085012806,085012806,1.000000000000000
085013201,085013201,1.000000000000000
085013203,085013203,1.000000000000000
085013204,085013204,1.000000000000000
085013301,085013301,1.000000000000000
085013302,085013302,1.000000000000000
085013400,085013400,1.000000000000000
085013800,085013800,1.000000000000000
085014100,085014100,1.000000000000000
085014604,085014604,1.000000000000000
085014605,085014605,1.000000000000000
085014606,085014606,1.000000000000000
085014607,085014607,1.000000000000000
085014608,085014608,1.000000000000000
085014700,085014700,1.000000000000000
085015100,085015100,1.000000000000000
085015100,085018701,0.000000000000000
085015400,085015400,1.000000000000000
085015601,085015601,1.000000000000000
085015602,085015602,1.000000000000000
085015603,085015603,1.000000000000000
085016901,085016901,1.000000000000000
085017005,085017005,1.000000000000000
085017007,085017007,1.000000000000000
085017009,085017005,0.000000000000000
085017009,085017009,1.000000000000000
085017011,085017011,1.000000000000000
085017012,085017012,1.000000000000000
085017013,085017010,0.494349295118257
085017014,085017010,0.505650704881743
085017015,085017008,0.358960476448295
085017015,085017012,0.000000000000000
085017016,085017008,0.641039523551705
085017016,085017012,0.000000000000000
085017300,085017300,1.000000000000000
085017600,085017600,1.000000000000000
085017701,085017700,0.662476789030138
085017702,085017700,0.337523210969861
085018100,085018100,1.000000000000000
085018701,085018701,1.000000000000000
085018703,085018702,0.495925183700735
085018704,085018702,0.504074816299265
085018901,085018901,1.000000000000000
085018901,085018902,0.000000000000000
085018901,085027301,0.000000000000000
085018902,085018902,1.000000000000000
085019700,085019700,1.000000000000000
085019800,085019800,1.000000000000000
085020100,085020100,1.000000000000000
085020701,085020700,0.491951867479294
085020702,085020700,0.508048132520706
085020803,085020803,1.000000000000000
085020804,085020804,1.000000000000000
085020805,085020801,0.729196836359585
085020806,085020801,0.270803163640414
085021300,085021300,1.000000000000000
085022300,085022300,1.000000000000000
085022601,085022600,0.760070671378092
085022602,085022600,0.239929328621908
085022801,085022800,0.923809523809524
085022802,085022800,0.076190476190476
085022802,085029102,0.015238740264138
085023100,085023100,1.000000000000000
085023900,085023900,1.000000000000000
085024401,085024401,1.000000000000000
085024402,085024402,1.000000000000000
085024700,085024700,1.000000000000000
085024800,085024800,1.000000000000000
085025100,085025100,1.000000000000000
085027301,085027301,1.000000000000000
085027302,085027302,1.000000000000000
085027702,085027702,1.000000000000000
085027704,085027704,1.000000000000000
085027705,085027705,1.000000000000000
085027706,085027706,1.000000000000000
085027900,085027900,1.000000000000000
085029102,085022800,0.000000000000000
085029102,085029102,0.984761259735862
085029104,085029104,1.000000000000000
085029105,085029103,0.560800552104900
085029106,085029103,0.439199447895100
085030301,085030301,1.000000000000000
085030302,085030302,1.000000000000000
085031901,085031901,1.000000000000000
085031902,085031902,1.000000000000000
085032300,085032300,1.000000000000000
085990100,085990100,1.000000000000000
